business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,date,time
2426,BOOGALOOS,3296 22nd St,94110,37.755357,-122.420652,2102021933,2019-05-09,83,Routine - Unscheduled,103129,Insufficient hot water or running water,Moderate Risk,2019-05-09,1970-01-01T12:00:00.000Z
2352,SMILE'S  B.B.Q.,2619 MISSION St,94110,37.755013,-122.418665,-1003040050,2016-12-30,98,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2016-12-30,1970-01-01T12:00:00.000Z
4636,STARBUCKS COFFEE,3251 20th Ave,94132,37.728497,-122.475639,-236306754,2016-12-14,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2016-12-14,1970-01-01T12:00:00.000Z
3256,"Connection, The",5740 MISSION St,94112,37.709737,-122.45007,-797353491,2016-10-05,87,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2016-10-05,1970-01-01T12:00:00.000Z
5301,Tacos San Buena,2598 Harrison St,94110,37.749851,-122.415121,1839193709,2017-11-17,90,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2017-11-17,1970-01-01T12:00:00.000Z
7493,MR. PICKLE'S SANDWICH SHOP,3380 20th St,94110,37.758817,-122.416522,1995871708,2018-12-12,94,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2018-12-12,1970-01-01T12:00:00.000Z
1366,CAFE LA TAZA,2475A MISSION,94110,37.757436,-122.41888,-818782747,2017-07-25,74,Routine - Unscheduled,103133,Foods not protected from contamination,Moderate Risk,2017-07-25,1970-01-01T12:00:00.000Z
1788,EXECUTIVE CAFE,150 EXECUTIVE PARK Blvd 2000,94134,37.711323,-122.393371,-1568436221,2019-02-11,92,Routine - Unscheduled,103147,Inadequate ventilation or lighting,Low Risk,2019-02-11,1970-01-01T12:00:00.000Z
5257,LITTLE BAOBAB,3388 19th St,94110,37.760295,-122.418953,1734170813,2018-09-25,87,Routine - Unscheduled,103102,Unclean hands or improper use of gloves,High Risk,2018-09-25,1970-01-01T12:00:00.000Z
2609,Pride of the Mediterranean,1761 Fillmore St,94115,37.785718,-122.433262,-1072814744,2019-03-12,75,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2019-03-12,1970-01-01T12:00:00.000Z
1426,SWEET DELIGHT BAKERY,4476A MISSION,94112,37.726117,-122.433817,886269536,2019-03-04,67,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2019-03-04,1970-01-01T12:00:00.000Z
1724,CAFE MUMS,1800 SUTTER St,94115,37.786498,-122.430283,621488667,2018-05-07,77,Routine - Unscheduled,103147,Inadequate ventilation or lighting,Low Risk,2018-05-07,1970-01-01T12:00:00.000Z
4978,Angel's Market,1649 Castro St,94114,37.748214,-122.433746,-396035326,2017-10-10,70,Routine - Unscheduled,103123,Food in poor condition,Moderate Risk,2017-10-10,1970-01-01T12:00:00.000Z
2326,IRMA'S PAMPANGA RESTAURANT,2901 16th St,94103,37.765123,-122.417919,691936147,2017-01-31,86,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2017-01-31,1970-01-01T12:00:00.000Z
5033,DESTINATION BAKING COMPANY,598 Chenery St,94131,37.734619,-122.432379,808996472,2017-01-04,86,Routine - Unscheduled,103147,Inadequate ventilation or lighting,Low Risk,2017-01-04,1970-01-01T12:00:00.000Z
63652,SFDH - Banquet Main Kitchen,450 Powell St 2nd Floor,94102,37.788918,-122.408507,78657540,2019-02-12,90,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2019-02-12,1970-01-01T12:00:00.000Z
37090,Basil Canteen,1489 FOLSOM St,94103,37.772008,-122.413803,-1831553543,2019-02-01,86,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-02-01,1970-01-01T12:00:00.000Z
557,TASTEBUDS,600 05th Ave,94118,37.77721,-122.462874,-114403830,2017-10-18,76,Routine - Unscheduled,103129,Insufficient hot water or running water,Moderate Risk,2017-10-18,1970-01-01T12:00:00.000Z
3221,PASQUALES,700 IRVING St,94122,37.764108,-122.465512,-2366592,2018-06-08,90,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2018-06-08,1970-01-01T12:00:00.000Z
7575,SUPER MIRA,1790 SUTTER St,94115,37.786568,-122.429754,1605936622,2018-07-18,90,Routine - Unscheduled,103125,Noncompliance with shell fish tags or display,Moderate Risk,2018-07-18,1970-01-01T12:00:00.000Z
7211,RELIANCE MARKET,699 Castro St,94114,37.757743,-122.434626,-434334710,2017-10-18,88,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2017-10-18,1970-01-01T12:00:00.000Z
5958,ST. THOMAS THE APOSTLE,3801 BALBOA St,94121,37.775573,-122.499709,-1180264016,2019-01-28,89,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-01-28,1970-01-01T12:00:00.000Z
4702,SHUFAT MARKET,3807 24th St,94114,37.751664,-122.427688,2068755541,2019-08-05,94,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2019-08-05,1970-01-01T12:00:00.000Z
37482,Bursa,60 West Portal Ave.,94127,37.740144,-122.466569,-1286259299,2019-01-09,85,Routine - Unscheduled,103139,Improper food storage,Low Risk,2019-01-09,1970-01-01T12:00:00.000Z
29948,Cafe Venue,67 05th St,94103,37.783074,-122.406922,1227964905,2017-02-17,89,Routine - Unscheduled,103112,No hot water or running water,High Risk,2017-02-17,1970-01-01T12:00:00.000Z
1366,CAFE LA TAZA,2475A MISSION,94110,37.757436,-122.41888,-818772447,2018-10-25,80,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2018-10-25,1970-01-01T12:00:00.000Z
4804,SUBWAY #31419,2599 SAN BRUNO Ave,94134,37.728933,-122.40413,-616166032,2017-11-20,90,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2017-11-20,1970-01-01T12:00:00.000Z
1636,AXUM,698 Haight St,94117,37.771738,-122.433583,411423755,2018-10-03,88,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2018-10-03,1970-01-01T12:00:00.000Z
5814,FAIRMOUNT ELEMENTARY SCHOOL,65 CHENERY St,94131,37.740395,-122.425576,1599595245,2018-02-05,98,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-02-05,1970-01-01T12:00:00.000Z
379,GIANT SCOOP,2708 SAN BRUNO Ave,94134,37.727468,-122.403582,-734515256,2019-04-08,82,Routine - Unscheduled,103114,High risk vermin infestation,High Risk,2019-04-08,1970-01-01T12:00:00.000Z
2555,EXTREME PIZZA,1980 UNION St,94123,37.797578,-122.431883,2117119667,2019-01-31,83,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2019-01-31,1970-01-01T12:00:00.000Z
5854,Gateway High/Kip Schools,1430 Scott St,94115,37.783427,-122.437747,1304618163,2017-04-19,89,Routine - Unscheduled,103112,No hot water or running water,High Risk,2017-04-19,1970-01-01T12:00:00.000Z
1641,MARTHA & BROS. COFFEE CO,1551 Church St,94131,37.745974,-122.426856,911413379,2017-06-27,77,Routine - Unscheduled,103130,Inadequate sewage or wastewater disposal,Moderate Risk,2017-06-27,1970-01-01T12:00:00.000Z
34708,Piqueos LLC,830 CORTLAND Ave,94110,37.738893,-122.414078,486595738,2017-09-06,90,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2017-09-06,1970-01-01T12:00:00.000Z
2758,OSTERIA,3277 SACRAMENTO St,94115,37.788183,-122.446757,942273262,2018-02-06,92,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-02-06,1970-01-01T12:00:00.000Z
5175,NEIGHBORHOOD BAPTIST CHURCH,608 HAYES St,94102,37.776504,-122.426446,2124105207,2018-07-27,98,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-07-27,1970-01-01T12:00:00.000Z
2357,CHINA EXPRESS,2798 MISSION St,94110,37.752408,-122.418535,-503030678,2017-06-02,67,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2017-06-02,1970-01-01T12:00:00.000Z
3661,LA CUMBRE,515 VALENCIA St,94110,37.764553,-122.421826,1047940852,2016-10-12,74,Routine - Unscheduled,103139,Improper food storage,Low Risk,2016-10-12,1970-01-01T12:00:00.000Z
5950,LICK-WILMERDING HIGH SCHOOL,755 OCEAN Ave,94112,37.722933,-122.448971,-1980273918,2018-02-26,93,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2018-02-26,1970-01-01T12:00:00.000Z
184,RADIO HABANA,1109 VALENCIA St,94110,37.755124,-122.420916,1240311029,2018-02-13,90,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2018-02-13,1970-01-01T12:00:00.000Z
3267,The Olive Garden Italian,3251 20th Ave,94132,37.728497,-122.475639,302656127,2017-06-23,85,Routine - Unscheduled,103156,Permit license or inspection report not posted,Low Risk,2017-06-23,1970-01-01T12:00:00.000Z
194,BAYSIDE COFFEE SHOP,2011 BAYSHORE Blvd,94134,37.715126,-122.398901,-2054665561,2017-09-19,84,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2017-09-19,1970-01-01T12:00:00.000Z
14005,Yuyu Sushi,1559 A Sloat St,94132,37.733901,-122.490726,360831635,2017-01-31,90,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2017-01-31,1970-01-01T12:00:00.000Z
2684,ERIC'S RESTAURANT,1500 Church St,94131,37.746759,-122.426995,2132217755,2019-01-07,84,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2019-01-07,1970-01-01T12:00:00.000Z
2359,LA TRAVIATA,2854 MISSION St,94110,37.751296,-122.418414,-303011052,2019-02-28,88,Routine - Unscheduled,103125,Noncompliance with shell fish tags or display,Moderate Risk,2019-02-28,1970-01-01T12:00:00.000Z
5891,FILIPINO ED. CTR ELEMENTARY SCHOOL,824 HARRISON St,94103,37.780295,-122.400308,709661463,2018-10-15,90,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2018-10-15,1970-01-01T12:00:00.000Z
1203,TAWAN'S THAI FOOD,4403 GEARY Blvd,94118,37.780834,-122.46659,61106115,2019-04-03,78,Routine - Unscheduled,103158,Unpermitted food facility,Low Risk,2019-04-03,1970-01-01T12:00:00.000Z
3309,ALBORZ,1245 VAN NESS Ave,94109,37.787375,-122.421844,207699023,2018-08-15,81,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2018-08-15,1970-01-01T12:00:00.000Z
18102,Kim Son Restaurant,3614 BALBOA St,94121,37.775728,-122.497701,2038948811,2018-04-27,92,Routine - Unscheduled,103139,Improper food storage,Low Risk,2018-04-27,1970-01-01T12:00:00.000Z
2326,IRMA'S PAMPANGA RESTAURANT,2901 16th St,94103,37.765123,-122.417919,691956241,2019-02-25,68,Routine - Unscheduled,103114,High risk vermin infestation,High Risk,2019-02-25,1970-01-01T12:00:00.000Z
19373,Las Isletas,4508 03rd St,94124,37.737021,-122.390043,289930605,2018-11-01,66,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-11-01,1970-01-01T12:00:00.000Z
5019,PEET'S COFFEE & TEA,2300 16th St #240,94103,37.765708,-122.409002,-591003204,2017-04-28,98,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2017-04-28,1970-01-01T12:00:00.000Z
5118,KFC,1150 TARAVAL St,94116,37.742948,-122.478732,719072292,2018-05-16,96,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2018-05-16,1970-01-01T12:00:00.000Z
4774,BAYSIDE MARKET,120 BRANNAN St,94107,37.78416,-122.389239,678810357,2018-02-13,76,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-02-13,1970-01-01T12:00:00.000Z
5867,MALCOLM X ELEMENTARY SCHOOL,350 Harbor Rd,94124,37.733741,-122.380619,-1690328648,2019-09-04,96,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-09-04,1970-01-01T12:00:00.000Z
2134,"CHIEFTAIN IRISH PUB, THE",198 05th St,94103,37.781567,-122.405059,-1328203691,2016-11-09,87,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2016-11-09,1970-01-01T12:00:00.000Z
1595,Zazie,941 COLE St,94117,37.765343,-122.449914,606381262,2017-12-14,92,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2017-12-14,1970-01-01T12:00:00.000Z
1994,EL POLLO SUPREMO,5210 MISSION St,94112,37.715469,-122.441846,1851695001,2019-06-17,85,Routine - Unscheduled,103102,Unclean hands or improper use of gloves,High Risk,2019-06-17,1970-01-01T12:00:00.000Z
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,94110,37.748855,-122.418134,1735933111,2018-09-19,86,Routine - Unscheduled,103136,Unsanitary employee garments hair or nails,Low Risk,2018-09-19,1970-01-01T12:00:00.000Z
2538,KATES KITCHEN,471 HAIGHT St,94102,37.772163,-122.429927,417100144,2017-06-08,73,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2017-06-08,1970-01-01T12:00:00.000Z
146,DEJA VU PIZZA & PASTA,3227 16th St,94103,37.764713,-122.424709,1735259129,2016-10-17,84,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2016-10-17,1970-01-01T12:00:00.000Z
63082,The Brick Yard,1787 Union St,94123,37.797933,-122.428627,-1086787312,2017-05-12,70,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2017-05-12,1970-01-01T12:00:00.000Z
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15th St,94103,37.766618,-122.421263,-1475231018,2019-04-22,94,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2019-04-22,1970-01-01T12:00:00.000Z
4907,JIM GEORGIE'S DONUT,2799 16th St,94103,37.765262,-122.41523,1093899364,2017-11-08,81,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2017-11-08,1970-01-01T12:00:00.000Z
3345,"BAR NONE-SF, LLC",1980 UNION St,94123,37.797578,-122.431883,-487268676,2018-04-12,79,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2018-04-12,1970-01-01T12:00:00.000Z
2619,KEZAR BAR & RESTAURANT,900 COLE St,94117,37.765538,-122.449887,-72814849,2019-02-07,82,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2019-02-07,1970-01-01T12:00:00.000Z
2357,CHINA EXPRESS,2798 MISSION St,94110,37.752408,-122.418535,-503030678,2017-06-02,67,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2017-06-02,1970-01-01T12:00:00.000Z
5847,John Muir Elementary School,380 Webster St,94117,37.774046,-122.429076,604628149,2018-04-05,90,Routine - Unscheduled,103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2018-04-05,1970-01-01T12:00:00.000Z
7747,SAFEWAY STORE #964,4950 Mission St,94112,37.71954,-122.438775,1626067342,2018-06-22,83,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2018-06-22,1970-01-01T12:00:00.000Z
2739,ROSE'S CAFE,2298 Union St,94123,37.796927,-122.436974,-957736317,2017-06-27,79,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2017-06-27,1970-01-01T12:00:00.000Z
13814,Go Go Market & Deli,99 09th St,94103,37.774722,-122.406761,-1559298211,2017-11-01,88,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2017-11-01,1970-01-01T12:00:00.000Z
4558,KING'S BAKERY,2846 MISSION St,94110,37.751356,-122.418414,553647648,2018-10-24,89,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2018-10-24,1970-01-01T12:00:00.000Z
62550,ANZU Restaurant,"222 Mason St, 2nd Floor",94102,37.785648,-122.409497,1547778152,2016-11-28,78,Routine - Unscheduled,103132,Improper thawing methods,Moderate Risk,2016-11-28,1970-01-01T12:00:00.000Z
3055,"SAFEWAY STORES, INC. #995",1335 Webster St,94115,37.783253,-122.431034,577512797,2019-08-13,83,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2019-08-13,1970-01-01T12:00:00.000Z
10875,Brendas Meat & Three,919 DIVISADERO ST,94115,37.778194,-122.438474,893464425,2019-03-13,92,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2019-03-13,1970-01-01T12:00:00.000Z
3611,ABSINTHE BRASSERIE & BAR,398 HAYES St,94102,37.77694,-122.422962,342917762,2017-06-26,86,Routine - Unscheduled,103105,Improper cooling methods,High Risk,2017-06-26,1970-01-01T12:00:00.000Z
2716,RED A BAKERY,634 CLEMENT St,94118,37.782888,-122.466101,1037231368,2017-10-16,88,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2017-10-16,1970-01-01T12:00:00.000Z
16329,Oscar Burger & Deli,1850 Cesar Chavez St,94124,37.749798,-122.395962,832618326,2019-08-06,80,Routine - Unscheduled,103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,2019-08-06,1970-01-01T12:00:00.000Z
4794,VICTOR'S,210 TOWNSEND St,94107,37.778634,-122.393089,-1616156947,2018-02-05,80,Routine - Unscheduled,103138,Improper storage use or identification of toxic substances,Low Risk,2018-02-05,1970-01-01T12:00:00.000Z
1352,LA TORTILLA,495 Castro St B,94114,37.760954,-122.434935,2076204643,2019-08-19,83,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2019-08-19,1970-01-01T12:00:00.000Z
774,BAY VIEW BOAT CLUB,429 Terry Francois St,94107,37.772667,-122.387032,110769585,2018-09-13,96,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-09-13,1970-01-01T12:00:00.000Z
14005,Yuyu Sushi,1559 A Sloat St,94132,37.733901,-122.490726,360832709,2017-12-05,90,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2017-12-05,1970-01-01T12:00:00.000Z
3839,EL TORO TAQUERIA,598 VALENCIA St,94110,37.763458,-122.421784,1668081377,2017-07-21,81,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2017-07-21,1970-01-01T12:00:00.000Z
1300,WE BE SUSHI,1071 VALENCIA St,94110,37.755824,-122.420986,1171152125,2017-10-05,74,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2017-10-05,1970-01-01T12:00:00.000Z
2407,BUTTER,354 11th St,94103,37.771168,-122.413179,202022148,2019-07-24,90,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-07-24,1970-01-01T12:00:00.000Z
64380,Michael Mina Restaurant,252 California St,94111,37.793338,-122.399583,-135805998,2017-07-06,88,Routine - Unscheduled,103143,Inadequate warewashing facilities or equipment,Low Risk,2017-07-06,1970-01-01T12:00:00.000Z
3850,Thai House Express On Castro,599 Castro,94114,37.759404,-122.434836,-1526875631,2018-10-09,90,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2018-10-09,1970-01-01T12:00:00.000Z
3280,HARRY'S BAR,2020 FILLMORE St,94115,37.788307,-122.433667,1602665633,2018-01-29,82,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2018-01-29,1970-01-01T12:00:00.000Z
999,SERRANO'S PIZZA II,3274 21st St,94110,37.756997,-122.420534,1135932315,2018-01-23,80,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2018-01-23,1970-01-01T12:00:00.000Z
33160,Mission Bay Cafe,550 Terry Francois St,94158,37.770518,-122.386525,305437899,2019-04-11,89,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2019-04-11,1970-01-01T12:00:00.000Z
3651,PANCHO VILLA,3071 16th St,94103,37.764897,-122.421234,47950956,2017-11-16,90,Routine - Unscheduled,103139,Improper food storage,Low Risk,2017-11-16,1970-01-01T12:00:00.000Z
59838,OTD,2232 Bush St,94115,37.786988,-122.434074,930746883,2019-02-11,92,Routine - Unscheduled,103139,Improper food storage,Low Risk,2019-02-11,1970-01-01T12:00:00.000Z
59044,Taqueria Cazadores,1600 C Mission St,94110,37.749851,-122.415121,-1159851878,2018-01-22,78,Routine - Unscheduled,103114,High risk vermin infestation,High Risk,2018-01-22,1970-01-01T12:00:00.000Z
1362,RESTAURANTE FAMILIAR,4499 MISSION St,94112,37.726402,-122.433476,-1218773046,2018-04-26,81,Routine - Unscheduled,103131,Moderate risk vermin infestation,Moderate Risk,2018-04-26,1970-01-01T12:00:00.000Z
21982,Chico's Grill,3771 Mission St,94110,37.736438,-122.424269,-803085051,2017-05-01,84,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2017-05-01,1970-01-01T12:00:00.000Z
5010,LATTE EXPRESS,48 05th St,94103,37.783225,-122.407252,-1491012628,2016-10-04,86,Routine - Unscheduled,103102,Unclean hands or improper use of gloves,High Risk,2016-10-04,1970-01-01T12:00:00.000Z
64379,Piccadilly Fish & Chips,1348 Polk St,94109,37.789299,-122.420352,-235805798,2017-09-06,92,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2017-09-06,1970-01-01T12:00:00.000Z
26341,"Natural Market, Inc.",2201 PINE St,94115,37.788113,-122.432147,1305228275,2018-07-23,96,Routine - Unscheduled,103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2018-07-23,1970-01-01T12:00:00.000Z
5842,GRATTAN ELEMENTARY SCHOOL,165 GRATTAN St,94117,37.763842,-122.450513,104618662,2017-09-18,98,Routine - Unscheduled,103144,Unapproved or unmaintained equipment or utensils,Low Risk,2017-09-18,1970-01-01T12:00:00.000Z
1296,TAQUERIA EL BUEN SABOR,699 VALENCIA St,94112,37.761743,-122.421492,771152046,2017-09-26,83,Routine - Unscheduled,103103,High risk food holding temperature,High Risk,2017-09-26,1970-01-01T12:00:00.000Z
6904,BUCHANAN FOOD MART,2135 BUCHANAN St,94115,37.789844,-122.430684,-1069573642,2016-10-14,96,Routine - Unscheduled,103157,Food safety certificate or food handler card not available,Low Risk,2016-10-14,1970-01-01T12:00:00.000Z
62000,Cafe Encore,488 Post St,94109,37.788128,-122.409705,-1912614317,2016-11-07,90,Routine - Unscheduled,103155,Unapproved  living quarters in food facility,Low Risk,2016-11-07,1970-01-01T12:00:00.000Z
18462,Jack's Market,471 03rd St,94107,37.781607,-122.396125,-615746479,2019-08-01,90,Routine - Unscheduled,103123,Food in poor condition,Moderate Risk,2019-08-01,1970-01-01T12:00:00.000Z
3221,PASQUALES,700 IRVING St,94122,37.764108,-122.465512,-2376093,2017-11-07,88,Routine - Unscheduled,103135,No person in charge of food facility,Low Risk,2017-11-07,1970-01-01T12:00:00.000Z
9232,Fillmore Street Cafe,1301 Fillmore Street,94115,37.781974,-122.432474,-197788115,2018-05-25,80,Routine - Unscheduled,103129,Insufficient hot water or running water,Moderate Risk,2018-05-25,1970-01-01T12:00:00.000Z
3065,CHA-AM RESTAURANT,701 FOLSOM St,94107,37.783738,-122.398918,1577512394,2019-04-10,87,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-04-10,1970-01-01T12:00:00.000Z
61500,Happy Lounge,3745 Geary Blvd,94118,37.781143,-122.459709,-372996743,2017-11-29,94,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2017-11-29,1970-01-01T12:00:00.000Z
7645,LUCKY PORK MARKET,2659 MISSION St,94110,37.754513,-122.418626,16001518,2018-02-06,86,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2018-02-06,1970-01-01T12:00:00.000Z
2750,HAMANO SUSHI,1332 CASTRO St,94114,37.750778,-122.434065,142273857,2018-08-01,88,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2018-08-01,1970-01-01T12:00:00.000Z
5999,The Salvation Army,1156 Valencia St,94110,37.754397,-122.420915,-1375251331,2017-01-09,94,Routine - Unscheduled,103161,Low risk vermin infestation,Low Risk,2017-01-09,1970-01-01T12:00:00.000Z
63049,Noodle City,1165 Powell St,94108,37.795534,-122.409893,-91800125,2019-04-03,90,Routine - Unscheduled,103139,Improper food storage,Low Risk,2019-04-03,1970-01-01T12:00:00.000Z
1700,Raintree Cafe,118 West Portal Ave,94127,37.739413,-122.46744,-1778501712,2019-01-28,96,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2019-01-28,1970-01-01T12:00:00.000Z
1249,KABABAYAN FAST FOOD,2706 MISSION St,94110,37.753691,-122.418657,366139124,2019-07-08,75,Routine - Unscheduled,103150,Improper or defective plumbing,Low Risk,2019-07-08,1970-01-01T12:00:00.000Z
34749,Chatz Coffee,215 02nd St,94105,37.786529,-122.397827,291638552,2018-10-16,90,Routine - Unscheduled,103120,Moderate risk food holding temperature,Moderate Risk,2018-10-16,1970-01-01T12:00:00.000Z
3870,LA ALTENA,3346 MISSION St,94110,37.743206,-122.421546,473104489,2016-11-29,82,Routine - Unscheduled,103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2016-11-29,1970-01-01T12:00:00.000Z
59331,The Lunch Box,50 Phelan Ave.,94112,37.723638,-122.452273,1770344634,2018-04-10,87,Routine - Unscheduled,103109,Unclean or unsanitary food contact surfaces,High Risk,2018-04-10,1970-01-01T12:00:00.000Z
63897,Bob's Donuts and Pastries,1621 Polk St,94109,37.791914,-122.420984,-1191165529,2017-09-19,94,Routine - Unscheduled,103142,Unclean nonfood contact surfaces,Low Risk,2017-09-19,1970-01-01T12:00:00.000Z
2743,NOAH'S NEW YORK BAGELS #2147,2300 16 th St,94103,37.765708,-122.409002,-557745920,2016-10-24,84,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2016-10-24,1970-01-01T12:00:00.000Z
2766,TAQUERIA GUADALAJARA,4798 MISSION,94112,37.721191,-122.43755,1742254070,2016-10-14,81,Routine - Unscheduled,103145,Improper storage of equipment utensils or linens,Low Risk,2016-10-14,1970-01-01T12:00:00.000Z
1243,JAVA SUPREME,0703 GUERRERO St,94110,37.759934,-122.423553,-233871062,2018-05-22,94,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-05-22,1970-01-01T12:00:00.000Z
3267,The Olive Garden Italian,3251 20th Ave,94132,37.728497,-122.475639,302666014,2018-05-10,83,Routine - Unscheduled,103154,Unclean or degraded floors walls or ceilings,Low Risk,2018-05-10,1970-01-01T12:00:00.000Z
35591,The Monk's Kettle,3141 16TH St,94103,37.764814,-122.422979,-1407708275,2018-01-09,87,Routine - Unscheduled,103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2018-01-09,1970-01-01T12:00:00.000Z
2421,ST FRANCIS FOUNTAIN,2801 24th St,94110,37.752833,-122.408349,1602001935,2017-05-11,86,Routine - Unscheduled,103105,Improper cooling methods,High Risk,2017-05-11,1970-01-01T12:00:00.000Z
28206,Westfield Food Court Scullery,845 Market St Scullery (LL),94103,37.784679,-122.407061,-1173342962,2017-05-10,74,Routine - Unscheduled,103143,Inadequate warewashing facilities or equipment,Low Risk,2017-05-10,1970-01-01T12:00:00.000Z
